============================================
DayaBay : 
================
 145	6	4	1	0	-5.4226	3.3805	-3.4911
 146	6	4	2	0	-6.3805	2.4226	-3.4911
 147	6	4	3	0	-5.4226	3.3805	-1.3921
 148	6	4	4	0	-6.3805	2.4226	-1.3921
 149	6	4	5	0	-5.4226	3.3805	0.9379
 150	6	4	6	0	-6.3805	2.4226	0.9379
 151	6	4	7	0	-5.4226	3.3805	3.9099
 152	6	4	8	0	-6.3805	2.4226	3.9099
 153	6	5	1	0	-7.1034	0.0683	-3.4911
 154	6	5	2	0	-7.1034	0.0683	-1.3921
 155	6	5	3	0	-7.1031	0.0683	0.9379
 156	6	5	4	0	-7.1031	0.0683	3.9099
 157	6	6	1	0	-6.3805	-2.4225	-3.4911
 158	6	6	2	0	-5.4227	-3.3804	-3.4911
 159	6	6	3	0	-6.3805	-2.4225	-1.3921
 160	6	6	4	0	-5.4227	-3.3804	-1.3921
 161	6	6	5	0	-6.3806	-2.4225	0.9379
 162	6	6	6	0	-5.4227	-3.3804	0.9379
 163	6	6	7	0	-6.3806	-2.4225	3.9099
 164	6	6	8	0	-5.4227	-3.3804	3.9099
 165	6	7	1	0	-2.7317	-4.1034	-3.4911
 166	6	7	2	0	0.0683	-4.1034	-3.4911
 167	6	7	3	0	2.7317	-4.1034	-3.4911
 168	6	7	4	0	-2.7317	-4.1034	-1.3921
 169	6	7	5	0	0.0683	-4.1034	-1.3921
 170	6	7	6	0	2.7317	-4.1034	-1.3921
 171	6	7	7	0	-2.7317	-4.1031	0.9375
 172	6	7	8	0	0.0683	-4.1034	0.9382
 173	6	7	9	0	2.7311	-4.1034	0.9382
 174	6	7	10	0	-2.7317	-4.1031	3.9095
 175	6	7	11	0	0.0683	-4.1034	3.9098
 176	6	7	12	0	2.7311	-4.1034	3.9098
 177	6	8	1	0	5.4226	-3.3804	-3.4914
 178	6	8	2	0	6.3805	-2.4226	-3.4914
 179	6	8	3	0	5.4226	-3.3804	-1.3924
 180	6	8	4	0	6.3805	-2.4226	-1.3924
 181	6	8	5	0	5.4226	-3.3805	0.9376
 182	6	8	6	0	6.3805	-2.4226	0.9376
 183	6	8	7	0	5.4226	-3.3805	3.9096
 184	6	8	8	0	6.3805	-2.4226	3.9096
 185	6	1	1	1	7.6954	-1.1025	-4.4911
 186	6	1	2	1	7.6954	1.1022	-4.4911
 187	6	1	3	1	7.6954	-1.1025	-1.9091
 188	6	1	4	1	7.6954	1.1022	-1.9091
 189	6	1	5	1	7.6954	-1.1025	1.0629
 190	6	1	6	1	7.6954	1.1022	1.0629
 191	6	1	7	1	7.6954	-1.1025	4.0349
 192	6	1	8	1	7.6954	1.1022	4.0349
 193	6	2	1	1	7.0995	2.5406	-4.4917
 194	6	2	2	1	5.5408	4.0994	-4.4917
 195	6	2	3	1	7.0995	2.5406	-1.9097
 196	6	2	4	1	5.5408	4.0994	-1.9097
 197	6	2	5	1	7.0995	2.5406	1.0623
 198	6	2	6	1	5.5408	4.0994	1.0623
 199	6	2	7	1	7.0995	2.5406	4.0343
 200	6	2	8	1	5.5408	4.0994	4.0343
 201	6	3	1	1	4.1023	4.6954	-4.4911
 202	6	3	2	1	1.4023	4.6954	-4.4911
 203	6	3	3	1	-1.4023	4.6954	-4.4911
 204	6	3	4	1	-4.1023	4.6954	-4.4911
 205	6	3	5	1	4.1023	4.6954	-1.9091
 206	6	3	6	1	1.4023	4.6954	-1.9091
 207	6	3	7	1	-1.4023	4.6954	-1.9091
 208	6	3	8	1	-4.1023	4.6954	-1.9091
 209	6	3	9	1	4.1023	4.6954	1.0625
 210	6	3	10	1	1.4023	4.6954	1.0625
 211	6	3	11	1	-1.4017	4.6956	1.0632
 212	6	3	12	1	-4.1017	4.6956	1.0632
 213	6	3	13	1	4.1023	4.6954	4.0345
 214	6	3	14	1	1.4023	4.6954	4.0345
 215	6	3	15	1	-1.4017	4.6956	4.0348
 216	6	3	16	1	-4.1017	4.6956	4.0348
 217	6	4	1	1	-5.5407	4.0995	-4.4911
 218	6	4	2	1	-7.0995	2.5408	-4.4911
 219	6	4	3	1	-5.5407	4.0995	-1.9091
 220	6	4	4	1	-7.0995	2.5408	-1.9091
 221	6	4	5	1	-5.5407	4.0995	1.0629
 222	6	4	6	1	-7.0995	2.5408	1.0629
 223	6	4	7	1	-5.5407	4.0995	4.0349
 224	6	4	8	1	-7.0995	2.5408	4.0349
 225	6	5	1	1	-7.6954	1.1025	-4.4911
 226	6	5	2	1	-7.6954	-1.1022	-4.4911
 227	6	5	3	1	-7.6954	1.1025	-1.9091
 228	6	5	4	1	-7.6954	-1.1022	-1.9091
 229	6	5	5	1	-7.6954	1.1025	1.0629
 230	6	5	6	1	-7.6954	-1.1022	1.0629
 231	6	5	7	1	-7.6954	1.1025	4.0349
 232	6	5	8	1	-7.6954	-1.1022	4.0349
 233	6	6	1	1	-7.0995	-2.5407	-4.4911
 234	6	6	2	1	-5.5408	-4.0995	-4.4911
 235	6	6	3	1	-7.0995	-2.5407	-1.9091
 236	6	6	4	1	-5.5408	-4.0995	-1.9091
 237	6	6	5	1	-7.0995	-2.5407	1.0629
 238	6	6	6	1	-5.5408	-4.0995	1.0629
 239	6	6	7	1	-7.0995	-2.5407	4.0447
 240	6	6	8	1	-5.5408	-4.0995	4.0349
 241	6	7	1	1	-4.1023	-4.6954	-4.4911
 242	6	7	2	1	-1.4023	-4.6954	-4.4911
 243	6	7	3	1	1.4023	-4.6954	-4.4911
 244	6	7	4	1	4.1023	-4.6954	-4.4911
 245	6	7	5	1	-4.1023	-4.6954	-1.9091
 246	6	7	6	1	-1.4023	-4.6954	-1.9091
 247	6	7	7	1	1.4023	-4.6954	-1.9091
 248	6	7	8	1	4.1023	-4.6954	-1.9091
 249	6	7	9	1	-4.1023	-4.6954	1.0625
 250	6	7	10	1	-1.4023	-4.6954	1.0625
 251	6	7	11	1	1.4017	-4.6956	1.0632
 252	6	7	12	1	4.1017	-4.6956	1.0632
 253	6	7	13	1	-4.1023	-4.6954	4.0345
 254	6	7	14	1	-1.4023	-4.6954	4.0345
 255	6	7	15	1	1.4017	-4.6956	4.0348
 256	6	7	16	1	4.1017	-4.6956	4.0348
 257	6	8	1	1	5.5408	-4.0994	-4.4914
 258	6	8	2	1	7.0995	-2.5406	-4.4914
 259	6	8	3	1	5.5408	-4.0994	-1.9094
 260	6	8	4	1	7.0995	-2.5406	-1.9094
 261	6	8	5	1	5.5408	-4.0994	1.0626
 262	6	8	6	1	7.0995	-2.5406	1.0626
 263	6	8	7	1	5.5408	-4.0994	4.0444
 264	6	8	8	1	7.0995	-2.5406	4.0346
 265	6	9	1	1	7.2947	0.0206	-4.6537
 266	6	9	2	1	6.85	2.2237	-4.6543
 267	6	9	3	1	5.2238	3.8498	-4.6543
 268	6	9	4	1	3.05	4.2949	-4.6537
 269	6	9	5	1	-0.0209	4.2949	-4.6537
 270	6	9	6	1	-3.0499	4.2949	-4.6537
 271	6	9	7	1	-5.2237	3.8499	-4.6537
 272	6	9	8	1	-6.8499	2.2238	-4.6537
 273	6	9	9	1	-7.2947	-0.0206	-4.6537
 274	6	9	10	1	-6.8501	-2.2235	-4.6537
 275	6	9	11	1	-5.2238	-3.8499	-4.6537
 276	6	9	12	1	-3.05	-4.2949	-4.6537
 277	6	9	13	1	0.0209	-4.2949	-4.6537
 278	6	9	14	1	3.0499	-4.2949	-4.6537
 279	6	9	15	1	5.2236	-3.85	-4.654
 280	6	9	16	1	6.85	-2.2237	-4.654
 281	6	9	17	1	3.0001	0.0006	-4.6537
 282	6	9	18	1	0.6	2	-4.6537
 283	6	9	19	1	-0.6	2	-4.6537
 284	6	9	20	1	-3.0001	-0.0006	-4.6537
 285	6	9	21	1	-0.6	-2	-4.6537
 286	6	9	22	1	0.6	-2	-4.6537
 287	6	9	23	1	-0.0001	-0.0006	-4.6537
========================================================================

Far : 

 0	5	1	1	1	6.564	-4.15	-2.682
 1	5	1	2	1	6.564	-4.15	0.29
 2	5	1	3	1	6.564	-4.15	3.262
 3	5	1	4	1	6.564	-2.9	-2.829
 4	5	1	5	1	6.564	-2.9	-0.607
 5	5	1	6	1	6.564	-2.9	1.615
 6	5	1	7	1	6.564	-2.9	4.587
 7	5	1	8	1	6.564	-1.45	-2.682
 8	5	1	9	1	6.564	-1.45	0.29
 9	5	1	10	1	6.564	-1.45	3.262
 10	5	1	11	1	6.564	-1.16415e-13	-2.829
 11	5	1	12	1	6.564	-1.16415e-13	-0.607
 12	5	1	13	1	6.564	-1.16415e-13	1.615
 13	5	1	14	1	6.564	-1.16415e-13	4.587
 14	5	1	15	1	6.564	1.45	-2.682
 15	5	1	16	1	6.564	1.45	0.29
 16	5	1	17	1	6.564	1.45	3.262
 17	5	1	18	1	6.564	2.9	-2.829
 18	5	1	19	1	6.564	2.9	-0.607
 19	5	1	20	1	6.564	2.9	1.615
 20	5	1	21	1	6.564	2.9	4.587
 21	5	1	22	1	6.564	4.15	-2.682
 22	5	1	23	1	6.564	4.15	0.29
 23	5	1	24	1	6.564	4.15	3.262
 24	5	2	1	1	5.995	4.96969	-2.829
 25	5	2	2	1	5.995	4.96969	-0.607
 26	5	2	3	1	5.995	4.96969	1.615
 27	5	2	4	1	5.995	4.96969	4.587
 28	5	2	5	1	4.96969	5.995	-2.829
 29	5	2	6	1	4.96969	5.995	-0.607
 30	5	2	7	1	4.96969	5.995	1.615
 31	5	2	8	1	4.96969	5.995	4.587
 32	5	3	1	1	4.15	6.564	-2.682
 33	5	3	2	1	4.15	6.564	0.29
 34	5	3	3	1	4.15	6.564	3.262
 35	5	3	4	1	2.9	6.564	-2.829
 36	5	3	5	1	2.9	6.564	-0.607
 37	5	3	6	1	2.9	6.564	1.615
 38	5	3	7	1	2.9	6.564	4.587
 39	5	3	8	1	1.45	6.564	-2.682
 40	5	3	9	1	1.45	6.564	0.29
 41	5	3	10	1	1.45	6.564	3.262
 42	5	3	11	1	0	6.564	-2.829
 43	5	3	12	1	0	6.564	-0.607
 44	5	3	13	1	0	6.564	1.615
 45	5	3	14	1	0	6.564	4.587
 46	5	3	15	1	-1.45	6.564	-2.682
 47	5	3	16	1	-1.45	6.564	0.29
 48	5	3	17	1	-1.45	6.564	3.262
 49	5	3	18	1	-2.9	6.564	-2.829
 50	5	3	19	1	-2.9	6.564	-0.607
 51	5	3	20	1	-2.9	6.564	1.615
 52	5	3	21	1	-2.9	6.564	4.587
 53	5	3	22	1	-4.15	6.564	-2.682
 54	5	3	23	1	-4.15	6.564	0.29
 55	5	3	24	1	-4.15	6.564	3.262
 56	5	4	1	1	-4.96969	5.995	-2.829
 57	5	4	2	1	-4.96969	5.995	-0.607
 58	5	4	3	1	-4.96969	5.995	1.615
 59	5	4	4	1	-4.96969	5.995	4.587
 60	5	4	5	1	-5.995	4.96969	-2.829
 61	5	4	6	1	-5.995	4.96969	-0.607
 62	5	4	7	1	-5.995	4.96969	1.615
 63	5	4	8	1	-5.995	4.96969	4.587
 64	5	5	1	1	-6.564	4.15	-2.682
 65	5	5	2	1	-6.564	4.15	0.29
 66	5	5	3	1	-6.564	4.15	3.262
 67	5	5	4	1	-6.564	2.9	-2.829
 68	5	5	5	1	-6.564	2.9	-0.607
 69	5	5	6	1	-6.564	2.9	1.615
 70	5	5	7	1	-6.564	2.9	4.587
 71	5	5	8	1	-6.564	1.45	-2.682
 72	5	5	9	1	-6.564	1.45	0.29
 73	5	5	10	1	-6.564	1.45	3.262
 74	5	5	11	1	-6.564	2.32831e-13	-2.829
 75	5	5	12	1	-6.564	2.32831e-13	-0.607
 76	5	5	13	1	-6.564	2.32831e-13	1.615
 77	5	5	14	1	-6.564	2.32831e-13	4.587
 78	5	5	15	1	-6.564	-1.45	-2.682
 79	5	5	16	1	-6.564	-1.45	0.29
 80	5	5	17	1	-6.564	-1.45	3.262
 81	5	5	18	1	-6.564	-2.9	-2.829
 82	5	5	19	1	-6.564	-2.9	-0.607
 83	5	5	20	1	-6.564	-2.9	1.615
 84	5	5	21	1	-6.564	-2.9	4.587
 85	5	5	22	1	-6.564	-4.15	-2.682
 86	5	5	23	1	-6.564	-4.15	0.29
 87	5	5	24	1	-6.564	-4.15	3.262
 88	5	6	1	1	-5.995	-4.96969	-2.829
 89	5	6	2	1	-5.995	-4.96969	-0.607
 90	5	6	3	1	-5.995	-4.96969	1.615
 91	5	6	4	1	-5.995	-4.96969	4.587
 92	5	6	5	1	-4.96969	-5.995	-2.829
 93	5	6	6	1	-4.96969	-5.995	-0.607
 94	5	6	7	1	-4.96969	-5.995	1.615
 95	5	6	8	1	-4.96969	-5.995	4.587
 96	5	7	1	1	-4.15	-6.564	-2.682
 97	5	7	2	1	-4.15	-6.564	0.29
 98	5	7	3	1	-4.15	-6.564	3.262
 99	5	7	4	1	-2.9	-6.564	-2.829
 100	5	7	5	1	-2.9	-6.564	-0.607
 101	5	7	6	1	-2.9	-6.564	1.615
 102	5	7	7	1	-2.9	-6.564	4.587
 103	5	7	8	1	-1.45	-6.564	-2.682
 104	5	7	9	1	-1.45	-6.564	0.29
 105	5	7	10	1	-1.45	-6.564	3.262
 106	5	7	11	1	-5.82077e-14	-6.564	-2.829
 107	5	7	12	1	-5.82077e-14	-6.564	-0.607
 108	5	7	13	1	-5.82077e-14	-6.564	1.615
 109	5	7	14	1	-5.82077e-14	-6.564	4.587
 110	5	7	15	1	1.45	-6.564	-2.682
 111	5	7	16	1	1.45	-6.564	0.29
 112	5	7	17	1	1.45	-6.564	3.262
 113	5	7	18	1	2.9	-6.564	-2.829
 114	5	7	19	1	2.9	-6.564	-0.607
 115	5	7	20	1	2.9	-6.564	1.615
 116	5	7	21	1	2.9	-6.564	4.587
 117	5	7	22	1	4.15	-6.564	-2.682
 118	5	7	23	1	4.15	-6.564	0.29
 119	5	7	24	1	4.15	-6.564	3.262
 120	5	8	1	1	4.96969	-5.995	-2.829
 121	5	8	2	1	4.96969	-5.995	-0.607
 122	5	8	3	1	4.96969	-5.995	1.615
 123	5	8	4	1	4.96969	-5.995	4.587
 124	5	8	5	1	5.995	-4.96969	-2.829
 125	5	8	6	1	5.995	-4.96969	-0.607
 126	5	8	7	1	5.995	-4.96969	1.615
 127	5	8	8	1	5.995	-4.96969	4.587
 128	5	9	1	1	0.6	4.4	-3.608
 129	5	9	2	1	0.6	6.15	-3.608
 130	5	9	3	1	4	6.15	-3.608
 131	5	9	4	1	5.27	5.27	-3.608
 132	5	9	5	1	6.15	4	-3.608
 133	5	9	6	1	4.4	0.6	-3.608
 134	5	9	7	1	6.15	0.6	-3.608
 135	5	9	8	1	-4.4	0.6	-3.608
 136	5	9	9	1	-6.15	0.6	-3.608
 137	5	9	10	1	-6.15	4	-3.608
 138	5	9	11	1	-5.27	5.27	-3.608
 139	5	9	12	1	-4	6.15	-3.608
 140	5	9	13	1	-0.6	4.4	-3.608
 141	5	9	14	1	-0.6	6.15	-3.608
 142	5	9	15	1	-0.6	-4.4	-3.608
 143	5	9	16	1	-0.6	-6.15	-3.608
 144	5	9	17	1	-4	-6.15	-3.608
 145	5	9	18	1	-5.27	-5.27	-3.608
 146	5	9	19	1	-6.15	-4	-3.608
 147	5	9	20	1	-4.4	-0.6	-3.608
 148	5	9	21	1	-6.15	-0.6	-3.608
 149	5	9	22	1	4.4	-0.6	-3.608
 150	5	9	23	1	6.15	-0.6	-3.608
 151	5	9	24	1	6.15	-4	-3.608
 152	5	9	25	1	5.27	-5.27	-3.608
 153	5	9	26	1	4	-6.15	-3.608
 154	5	9	27	1	0.6	-4.4	-3.608
 155	5	9	28	1	0.6	-6.15	-3.608
 156	5	9	29	1	0.6	-1.16415e-13	-3.608
 157	5	9	30	1	-0.6	-1.16415e-13	-3.608
 158	5	9	31	1	0	0.6	-3.608
 159	5	9	32	1	0	-0.6	-3.608
 160	6	1	1	0	7.292	4.15	-4.081
 161	6	1	2	0	7.292	4.15	-1.859
 162	6	1	3	0	7.292	4.15	0.363
 163	6	1	4	0	7.292	4.15	3.335
 164	6	1	5	0	7.292	1.45	-4.081
 165	6	1	6	0	7.292	1.45	-1.859
 166	6	1	7	0	7.292	1.45	0.363
 167	6	1	8	0	7.292	1.45	3.335
 168	6	1	9	0	7.292	-1.45	-4.081
 169	6	1	10	0	7.292	-1.45	-1.859
 170	6	1	11	0	7.292	-1.45	0.363
 171	6	1	12	0	7.292	-1.45	3.335
 172	6	1	13	0	7.292	-4.15	-4.081
 173	6	1	14	0	7.292	-4.15	-1.859
 174	6	1	15	0	7.292	-4.15	0.363
 175	6	1	16	0	7.292	-4.15	3.335
 176	6	2	1	0	5.48329	6.5086	-4.081
 177	6	2	2	0	5.48329	6.5086	-1.859
 178	6	2	3	0	5.48329	6.5086	0.363
 179	6	2	4	0	5.48329	6.5086	3.335
 180	6	2	5	0	6.5086	5.48329	-4.081
 181	6	2	6	0	6.5086	5.48329	-1.859
 182	6	2	7	0	6.5086	5.48329	0.363
 183	6	2	8	0	6.5086	5.48329	3.335
 184	6	3	1	0	-4.15	7.292	-4.081
 185	6	3	2	0	-4.15	7.292	-1.859
 186	6	3	3	0	-4.15	7.292	0.363
 187	6	3	4	0	-4.15	7.292	3.335
 188	6	3	5	0	-1.45	7.292	-4.081
 189	6	3	6	0	-1.45	7.292	-1.859
 190	6	3	7	0	-1.45	7.292	0.363
 191	6	3	8	0	-1.45	7.292	3.335
 192	6	3	9	0	1.45	7.292	-4.081
 193	6	3	10	0	1.45	7.292	-1.859
 194	6	3	11	0	1.45	7.292	0.363
 195	6	3	12	0	1.45	7.292	3.335
 196	6	3	13	0	4.15	7.292	-4.081
 197	6	3	14	0	4.15	7.292	-1.859
 198	6	3	15	0	4.15	7.292	0.363
 199	6	3	16	0	4.15	7.292	3.335
 200	6	4	1	0	-6.5086	5.48329	-4.081
 201	6	4	2	0	-6.5086	5.48329	-1.859
 202	6	4	3	0	-6.5086	5.48329	0.363
 203	6	4	4	0	-6.5086	5.48329	3.335
 204	6	4	5	0	-5.48329	6.5086	-4.081
 205	6	4	6	0	-5.48329	6.5086	-1.859
 206	6	4	7	0	-5.48329	6.5086	0.363
 207	6	4	8	0	-5.48329	6.5086	3.335
 208	6	5	1	0	-7.292	-4.15	-4.081
 209	6	5	2	0	-7.292	-4.15	-1.859
 210	6	5	3	0	-7.292	-4.15	0.363
 211	6	5	4	0	-7.292	-4.15	3.335
 212	6	5	5	0	-7.292	-1.45	-4.081
 213	6	5	6	0	-7.292	-1.45	-1.859
 214	6	5	7	0	-7.292	-1.45	0.363
 215	6	5	8	0	-7.292	-1.45	3.335
 216	6	5	9	0	-7.292	1.45	-4.081
 217	6	5	10	0	-7.292	1.45	-1.859
 218	6	5	11	0	-7.292	1.45	0.363
 219	6	5	12	0	-7.292	1.45	3.335
 220	6	5	13	0	-7.292	4.15	-4.081
 221	6	5	14	0	-7.292	4.15	-1.859
 222	6	5	15	0	-7.292	4.15	0.363
 223	6	5	16	0	-7.292	4.15	3.335
 224	6	6	1	0	-5.48329	-6.5086	-4.081
 225	6	6	2	0	-5.48329	-6.5086	-1.859
 226	6	6	3	0	-5.48329	-6.5086	0.363
 227	6	6	4	0	-5.48329	-6.5086	3.335
 228	6	6	5	0	-6.5086	-5.48329	-4.081
 229	6	6	6	0	-6.5086	-5.48329	-1.859
 230	6	6	7	0	-6.5086	-5.48329	0.363
 231	6	6	8	0	-6.5086	-5.48329	3.335
 232	6	7	1	0	4.15	-7.292	-4.081
 233	6	7	2	0	4.15	-7.292	-1.859
 234	6	7	3	0	4.15	-7.292	0.363
 235	6	7	4	0	4.15	-7.292	3.335
 236	6	7	5	0	1.45	-7.292	-4.081
 237	6	7	6	0	1.45	-7.292	-1.859
 238	6	7	7	0	1.45	-7.292	0.363
 239	6	7	8	0	1.45	-7.292	3.335
 240	6	7	9	0	-1.45	-7.292	-4.081
 241	6	7	10	0	-1.45	-7.292	-1.859
 242	6	7	11	0	-1.45	-7.292	0.363
